Ref	x	y	Connectivity	Point First Moment	Point Second Moment
5701669	4.12	6.28	166	59.400635	27.2512
5701670	4.12	6.32	188	81.995392	50.894402
5701671	4.12	6.36	195	95.115013	67.412804
5701672	4.12	6.4	201	104.11246	77.019203
5701673	4.12	6.44	185	109.25976	90.844803
5701675	4.12	6.52	326	156.40135	105.1872
5701676	4.12	6.56	346	165.61223	116.392
5701677	4.12	6.6	361	182.82162	149.2128
5701678	4.12	6.64	434	333.6077	495.93921
5701679	4.12	6.68	461	363.35349	533.12
5701680	4.12	6.72	439	329.82837	471.3728
5701681	4.12	6.76	393	215.23076	186.55521
5701682	4.12	6.8	381	196.49121	142.37759
5701683	4.12	6.84	374	196.57542	141.5248
5767173	4.16	5	142	65.945488	41.7584
5767174	4.16	5.04	144	62.031853	37.236801
5767175	4.16	5.08	145	57.827065	32.579201
5767176	4.16	5.12	162	71.846611	47.998402
5767177	4.16	5.16	195	83.580711	57.030399
5767178	4.16	5.2	253	111.21772	74.756798
5767179	4.16	5.24	228	87.13903	47.9408
5767180	4.16	5.28	145	47.597496	22.766399
5767181	4.16	5.32	136	45.349697	21.9632
5767182	4.16	5.36	129	44.938625	22.952
5767183	4.16	5.4	108	32.534645	12.616
5767184	4.16	5.44	101	32.726177	13.1536
5767185	4.16	5.48	108	44.398624	24.448
5767186	4.16	5.52	111	40.359379	19.8144
5767187	4.16	5.56	110	35.026638	14.7344
5767188	4.16	5.6	120	39.162704	16.7904
5767189	4.16	5.64	121	39.326359	16.743999
5767190	4.16	5.68	112	36.203457	15.4176
5767191	4.16	5.72	83	26.558512	11.5936
5767193	4.16	5.8	191	79.883835	44.459202
5767194	4.16	5.84	212	84.571281	45.6096
5767195	4.16	5.88	265	113.1783	69.467201
5767196	4.16	5.92	359	219.05226	250.504
5767197	4.16	5.96	422	352.45587	584.64478
5767198	4.16	6	429	360.37619	592.86877
5767199	4.16	6.04	318	147.02336	101.2272
5767200	4.16	6.08	258	110.61761	67.167999
5767201	4.16	6.12	218	92.674591	54.8368
5767202	4.16	6.16	195	90.388054	57.240002
5767204	4.16	6.24	101	34.777298	15.688
5767205	4.16	6.28	123	42.524769	18.799999
5767206	4.16	6.32	131	45.948868	20.489599
5767207	4.16	6.36	139	50.996998	23.604799
5767208	4.16	6.4	132	52.454231	26.9216
5767209	4.16	6.44	102	40.242054	21.136
5767211	4.16	6.52	326	161.78127	114.1424
5767212	4.16	6.56	336	165.1707	120.3552
5767213	4.16	6.6	357	190.96338	171.1888
5767214	4.16	6.64	418	328.46304	502.57599
5767215	4.16	6.68	440	356.59857	544.34241
5767216	4.16	6.72	414	315.03564	467.952
5767217	4.16	6.76	374	209.02258	196.9088
5767218	4.16	6.8	361	182.35919	132.2896
5767219	4.16	6.84	360	185.48325	132.0784
5832714	4.2	5.2	267	111.08842	71.167999
5832715	4.2	5.24	197	76.277283	41.7248
5832730	4.2	5.84	184	74.762497	39.4384
5832731	4.2	5.88	221	96.870323	62.327999
5832732	4.2	5.92	335	215.7368	274.74719
5832733	4.2	5.96	389	339.23871	591.96161
5832734	4.2	6	394	344.5383	597.44958
5832735	4.2	6.04	290	130.81938	91.118401
5832736	4.2	6.08	213	89.157845	52.748798
5832737	4.2	6.12	190	82.602676	47.857601
5832747	4.2	6.52	326	165.80527	120.8592
5832748	4.2	6.56	337	170.68326	128.5808
5832749	4.2	6.6	356	201.09894	196.0704
5832750	4.2	6.64	412	330.11472	514.57922
5832751	4.2	6.68	435	361.34894	564.6944
5832752	4.2	6.72	409	316.79568	478.66241
5832753	4.2	6.76	371	219.94376	230.7088
5832754	4.2	6.8	347	174.92305	129.4016
5832755	4.2	6.84	343	175.53416	127.2976
5898245	4.24	5	100	29.432169	10.1104
5898246	4.24	5.04	109	33.32774	13.6464
5898247	4.24	5.08	120	39.281815	18.9536
5898248	4.24	5.12	130	43.879318	22.232
5898249	4.24	5.16	174	60.726379	30.6336
5898250	4.24	5.2	227	93.268677	60.3344
5898251	4.24	5.24	213	78.183037	40.996799
5898252	4.24	5.28	136	44.146149	21.547199
5898253	4.24	5.32	115	31.675648	11.752
5898254	4.24	5.36	105	27.410803	8.8207998
5898255	4.24	5.4	99	26.403931	8.3456001
5898256	4.24	5.44	100	29.556654	10.2208
5898268	4.24	5.92	327	226.07339	313.664
5898269	4.24	5.96	379	342.07089	611.98077
5898270	4.24	6	385	347.09174	616.11841
5898271	4.24	6.04	284	132.12675	95.510399
5898283	4.24	6.52	323	168.14743	127.1136
5898284	4.24	6.56	333	172.10799	133.30721
5898285	4.24	6.6	359	216.17926	231.2832
5898286	4.24	6.64	410	336.0787	534.05121
5898287	4.24	6.68	433	368.46088	587.42877
5898288	4.24	6.72	403	320.29135	495.608
5898289	4.24	6.76	370	226.68704	248.48959
5898290	4.24	6.8	347	180.93201	139.808
5898291	4.24	6.84	341	178.30933	133.0032
5963781	4.28	5	101	27.776957	9.1168003
5963782	4.28	5.04	101	24.927849	7.4752002
5963783	4.28	5.08	132	41.090939	18.632
5963784	4.28	5.12	151	48.945183	23.740801
5963785	4.28	5.16	171	55.987751	27.395201
5963786	4.28	5.2	207	81.966827	51.779202
5963787	4.28	5.24	205	73.530777	37.996799
5963788	4.28	5.28	147	43.889133	19.695999
5963789	4.28	5.32	119	28.863575	9.1711998
5963790	4.28	5.36	105	24.446136	7.0447998
5963791	4.28	5.4	101	25.049604	7.5696001
5963792	4.28	5.44	101	27.907068	9.224
5963803	4.28	5.88	85	26.684565	11.544
5963804	4.28	5.92	306	234.69208	357.1824
5963805	4.28	5.96	369	346.85681	633.97278
5963806	4.28	6	375	350.68781	637.09601
5963807	4.28	6.04	253	127.02579	100.0368
5963808	4.28	6.08	81	25.97006	11.5248
5963819	4.28	6.52	326	175.62921	138.26241
5963820	4.28	6.56	332	176.64764	141.54559
5963821	4.28	6.6	360	227.67424	259.90079
5963822	4.28	6.64	406	340.30609	549.07843
5963823	4.28	6.68	431	374.60123	607.888
5963824	4.28	6.72	401	324.87747	509.2272
5963825	4.28	6.76	367	233.79533	268.1712
5963826	4.28	6.8	343	183.34531	146.31841
5963827	4.28	6.84	338	182.40436	142.0224
6029317	4.32	5	113	33.072563	12.4432
6029318	4.32	5.04	115	30.512991	10.5968
6029319	4.32	5.08	126	34.017452	13.2464
6029320	4.32	5.12	146	43.317387	19.4272
6029321	4.32	5.16	204	93.96833	76.508797
6029322	4.32	5.2	199	74.461731	43.763199
6029323	4.32	5.24	200	70.972908	36.492802
6029324	4.32	5.28	149	40.737537	16.3248
6029325	4.32	5.32	125	29.022747	8.7648001
6029326	4.32	5.36	108	23.870008	6.592
6029327	4.32	5.4	105	25.177837	7.4703999
6029328	4.32	5.44	101	26.710073	8.6096001
6029339	4.32	5.88	133	43.602909	18.3568
6029340	4.32	5.92	296	242.15787	386.54401
6029341	4.32	5.96	352	348.90652	655.41919
6029342	4.32	6	356	351.93237	658.3056
6029343	4.32	6.04	243	127.67693	106.296
6029344	4.32	6.08	136	45.930676	20.004801
6029355	4.32	6.52	324	180.12865	147.4496
6029356	4.32	6.56	332	183.05551	152.7056
6029357	4.32	6.6	360	236.25809	278.23999
6029358	4.32	6.64	406	348.27011	570.87842
6029359	4.32	6.68	428	381.009	629.64001
6029360	4.32	6.72	400	329.20084	519.61761
6029361	4.32	6.76	367	242.24318	287.1008
6029362	4.32	6.8	340	187.72357	155.5696
6029363	4.32	6.84	335	187.72534	153.5056
6094853	4.36	5	115	32.928185	12.0272
6094854	4.36	5.04	114	28.351187	8.9919996
6094855	4.36	5.08	117	26.826647	7.9520001
6094856	4.36	5.12	144	40.038036	16.684799
6094857	4.36	5.16	201	89.973602	71.790398
6094858	4.36	5.2	194	69.31813	37.551998
6094859	4.36	5.24	200	70.336067	35.812801
6094860	4.36	5.28	145	37.248024	13.8496
6094861	4.36	5.32	121	26.648153	7.6687999
6094862	4.36	5.36	114	25.778414	7.5120001
6094863	4.36	5.4	107	25.610348	7.7456002
6094864	4.36	5.44	104	27.325058	8.8191996
6094875	4.36	5.88	153	53.67907	24.2176
6094876	4.36	5.92	295	249.49899	405.69281
6094877	4.36	5.96	337	351.19833	677.45441
6094878	4.36	6	341	353.40298	679.62878
6094879	4.36	6.04	239	130.80273	114.6432
6094880	4.36	6.08	145	49.995213	22.143999
6094891	4.36	6.52	319	182.7356	154.3856
6094892	4.36	6.56	329	186.2841	159.28799
6094893	4.36	6.6	361	245.0983	296.65439
6094894	4.36	6.64	407	355.77783	588.44958
6094895	4.36	6.68	428	391.04211	656.64801
6094896	4.36	6.72	398	334.92273	534.5376
6094897	4.36	6.76	370	254.26639	311.0112
6094898	4.36	6.8	339	192.65126	164.2944
6094899	4.36	6.84	331	191.39301	162.416
6160389	4.4	5	112	30.96237	10.6128
6160390	4.4	5.04	116	29.624048	9.7664003
6160391	4.4	5.08	120	28.221235	8.6591997
6160392	4.4	5.12	137	36.00132	13.9728
6160393	4.4	5.16	199	86.054825	65.857597
6160394	4.4	5.2	195	69.567558	36.875198
6160395	4.4	5.24	199	69.428581	35.0224
6160396	4.4	5.28	137	32.897663	11.1216
6160397	4.4	5.32	121	26.701374	7.7712002
6160398	4.4	5.36	116	27.003815	8.2496004
6160399	4.4	5.4	111	27.701252	8.9007998
6160400	4.4	5.44	105	28.02039	9.2784004
6160411	4.4	5.88	169	65.875565	33.52
6160412	4.4	5.92	286	253.49394	424.2016
6160413	4.4	5.96	331	356.86954	701.61603
6160414	4.4	6	331	356.37314	701.01758
6160415	4.4	6.04	231	132.81898	123.768
6160416	4.4	6.08	162	61.890392	30.8976
6160427	4.4	6.52	320	192.26317	170.528
6160428	4.4	6.56	327	191.96828	169.7088
6160429	4.4	6.6	363	258.77274	326.37759
6160430	4.4	6.64	405	363.65207	611.33282
6160431	4.4	6.68	430	401.91199	684.41443
6160432	4.4	6.72	398	341.07672	548.34723
6160433	4.4	6.76	368	264.02289	337.02719
6160434	4.4	6.8	336	196.82739	172.0432
6160435	4.4	6.84	326	194.93544	170.7888
6225925	4.44	5	111	31.884279	11.4512
6225926	4.44	5.04	117	31.191889	10.7104
6225927	4.44	5.08	119	28.695505	8.9952002
6225928	4.44	5.12	123	28.469143	8.9024
6225929	4.44	5.16	195	82.17366	61.0896
6225930	4.44	5.2	195	68.182961	34.062401
6225931	4.44	5.24	199	69.878426	35.1824
6225932	4.44	5.28	135	33.131821	11.6656
6225933	4.44	5.32	120	27.276447	8.1456003
6225934	4.44	5.36	114	27.670517	8.9104004
6225935	4.44	5.4	114	30.199787	10.3376
6225936	4.44	5.44	108	30.529306	10.752
6225947	4.44	5.88	169	69.207413	37.675201
6225948	4.44	5.92	283	260.10785	444.78241
6225949	4.44	5.96	326	362.24142	725.66718
6225950	4.44	6	329	363.40445	726.07037
6225951	4.44	6.04	225	134.24167	129.696
6225952	4.44	6.08	164	67.14035	36.580799
6225963	4.44	6.52	314	196.16574	179.8416
6225964	4.44	6.56	323	197.88448	181.4944
6225965	4.44	6.6	363	267.3703	345.87039
6225966	4.44	6.64	406	370.56467	626.8432
6225967	4.44	6.68	432	413.07578	712.90723
6225968	4.44	6.72	397	349.25906	570.03998
6225969	4.44	6.76	368	274.95758	362.29919
6225970	4.44	6.8	332	201.53105	182.06239
6225971	4.44	6.84	324	202.86435	184.73599
6291461	4.48	5	113	34.848801	13.3504
6291462	4.48	5.04	114	31.880829	11.3248
6291463	4.48	5.08	119	30.851049	10.2912
6291464	4.48	5.12	122	29.63176	9.3839998
6291465	4.48	5.16	188	78.624237	57.796799
6291466	4.48	5.2	202	72.784462	36.5984
6291467	4.48	5.24	201	71.295197	35.875198
6291468	4.48	5.28	126	33.017735	12.8496
6291469	4.48	5.32	116	27.761574	8.6688004
6291470	4.48	5.36	115	29.873531	10.1024
6291471	4.48	5.4	113	31.715975	11.3792
6291472	4.48	5.44	108	32.547211	12.1872
6291483	4.48	5.88	174	76.612839	45.467201
6291484	4.48	5.92	284	268.90042	467.28961
6291485	4.48	5.96	326	370.31882	752.07843
6291486	4.48	6	330	371.98257	752.77283
6291487	4.48	6.04	229	144.992	148.84641
6291488	4.48	6.08	169	74.357368	43.996799
6291499	4.48	6.52	314	204.57845	193.60001
6291500	4.48	6.56	318	202.94313	191.9632
6291501	4.48	6.6	361	278.01318	371.02719
6291502	4.48	6.64	406	377.67078	643.43201
6291503	4.48	6.68	431	422.06061	738.32483
6291504	4.48	6.72	400	358.49643	587.5072
6291505	4.48	6.76	367	283.78668	383.74719
6291506	4.48	6.8	323	204.91855	191.632
6291507	4.48	6.84	322	209.15439	195.6944
6356997	4.52	5	112	37.037148	14.9888
6356998	4.52	5.04	113	34.333866	12.9712
6356999	4.52	5.08	112	30.941305	10.7552
6357000	4.52	5.12	133	50.809017	37.510399
6357001	4.52	5.16	151	60.359173	44.801601
6357002	4.52	5.2	210	76.868217	38.532799
6357003	4.52	5.24	199	71.943649	36.604801
6357004	4.52	5.28	127	37.182869	15.6608
6357005	4.52	5.32	113	30.153872	10.28
6357006	4.52	5.36	113	31.989243	11.4672
6357007	4.52	5.4	110	33.171955	12.5632
6357008	4.52	5.44	110	36.106644	14.5472
6357019	4.52	5.88	180	87.496834	57.745602
6357020	4.52	5.92	289	279.39331	491.28799
6357021	4.52	5.96	328	379.33331	779.53601
6357022	4.52	6	334	381.28098	779.76642
6357023	4.52	6.04	234	154.06967	162.8784
6357024	4.52	6.08	174	86.327347	59.852798
6357035	4.52	6.52	309	211.89519	207.0304
6357036	4.52	6.56	314	209.3764	203.80161
6357037	4.52	6.6	354	289.15295	400.42239
6357038	4.52	6.64	407	384.19479	657.26398
6357039	4.52	6.68	439	437.18692	771.10083
6357040	4.52	6.72	403	369.09366	611.41278
6357041	4.52	6.76	363	298.44095	422.46881
6357042	4.52	6.8	324	221.27254	224.16319
6357043	4.52	6.84	313	213.7773	207.1104
6422538	4.56	5.2	223	83.248642	41.5424
6422539	4.56	5.24	178	68.536537	36.481602
6422555	4.56	5.88	176	95.444275	72.457603
6422556	4.56	5.92	299	293.95441	518.896
6422557	4.56	5.96	343	392.0264	808.16803
6422558	4.56	6	344	392.77533	808.31519
6422559	4.56	6.04	233	162.32092	178.9792
6422560	4.56	6.08	172	96.405861	76.7808
6422571	4.56	6.52	306	219.26566	219.41119
6422572	4.56	6.56	311	222.48582	229.5248
6422573	4.56	6.6	348	301.68768	434.6528
6422574	4.56	6.64	405	392.16751	676.61603
6422575	4.56	6.68	450	453.44873	805.3136
6422576	4.56	6.72	402	377.23257	633.71039
6422577	4.56	6.76	356	311.76816	457.99841
6422578	4.56	6.8	315	227.97002	239.49921
6422579	4.56	6.84	308	220.57246	219.784
6488068	4.6	4.96	68	25.342285	12.0864
6488069	4.6	5	78	30.417561	15.4496
6488070	4.6	5.04	68	23.030581	10.6224
6488071	4.6	5.08	42	9.1876049	2.8896
6488072	4.6	5.12	48	12.655054	4.6448002
6488073	4.6	5.16	121	39.643505	16.3104
6488074	4.6	5.2	213	84.75589	43.987202
6488075	4.6	5.24	170	68.420494	38.385601
6488076	4.6	5.28	44	8.063261	1.8992
6488077	4.6	5.32	26	4.0178785	0.83359998
6488078	4.6	5.36	23	3.8602643	0.912
6488079	4.6	5.4	22	4.1480699	1.0928
6488080	4.6	5.44	22	4.8933415	1.4400001
6488091	4.6	5.88	159	99.488785	87.751999
6488092	4.6	5.92	273	299.83093	547.49762
6488093	4.6	5.96	397	419.13861	843.55518
6488094	4.6	6	387	422.02542	848.98718
6488095	4.6	6.04	193	153.06657	186.8576
6488096	4.6	6.08	156	97.300621	86.102402
6488107	4.6	6.52	304	228.21217	234.5744
6488108	4.6	6.56	311	239.59021	263.72961
6488109	4.6	6.6	341	315.17841	467.6864
6488110	4.6	6.64	389	397.65375	701.45758
6488111	4.6	6.68	463	468.7627	839.54559
6488112	4.6	6.72	395	386.44653	661.12158
6488113	4.6	6.76	347	327.69431	501.9584
6488114	4.6	6.8	316	246.69366	277.85281
6488115	4.6	6.84	309	232.49518	238.4752
6553604	4.64	4.96	101	59.18145	47.790401
6553605	4.64	5	79	30.290758	15.7552
6553606	4.64	5.04	80	30.676332	15.04
6553607	4.64	5.08	39	10.798943	4.3248
6553608	4.64	5.12	38	9.8691807	3.2
6553609	4.64	5.16	89	32.254169	15.5808
6553610	4.64	5.2	212	83.828842	43.982399
6553611	4.64	5.24	169	70.059296	40.824001
6553612	4.64	5.28	48	11.352739	3.5711999
6553613	4.64	5.32	35	7.0392237	1.9263999
6553614	4.64	5.36	28	5.3873882	1.4304
6553615	4.64	5.4	23	4.4248018	1.1568
6553616	4.64	5.44	24	5.7206497	1.7872
6553619	4.64	5.56	240	129.23502	88.150398
6553620	4.64	5.6	247	124.67947	80.843201
6553621	4.64	5.64	255	122.22733	75.508797
6553622	4.64	5.68	264	121.43034	71.984001
6553623	4.64	5.72	273	122.24762	70.465599
6553624	4.64	5.76	268	114.8168	63.4944
6553625	4.64	5.8	267	110.01385	58.187199
6553626	4.64	5.84	265	105.78947	54.035198
6553627	4.64	5.88	266	104.1961	51.993599
6553628	4.64	5.92	266	101.82307	49.712002
6553629	4.64	5.96	530	486.02512	904.32159
6553630	4.64	6	517	483.37317	904.39362
6553631	4.64	6.04	263	100.76785	49.451199
6553632	4.64	6.08	259	100.15928	49.7728
6553633	4.64	6.12	258	101.60239	51.632
6553634	4.64	6.16	255	103.77785	55.383999
6553635	4.64	6.2	250	105.37714	58.7808
6553636	4.64	6.24	247	108.3482	63.147202
6553637	4.64	6.28	243	111.52805	67.619202
6553638	4.64	6.32	244	119.10101	76.278397
6553639	4.64	6.36	242	124.90104	83.3088
6553640	4.64	6.4	243	133.44257	93.017601
6553644	4.64	6.56	86	21.017136	5.9871998
6553645	4.64	6.6	86	19.644417	5.3072
6553646	4.64	6.64	86	18.818968	4.9056001
6553647	4.64	6.68	470	481.22058	873.01282
6553648	4.64	6.72	96	22.665855	6.6799998
6553649	4.64	6.76	96	25.354136	8.6767998
6553650	4.64	6.8	99	28.99967	11.0304
6619140	4.68	4.96	116	76.496078	70.070396
6619141	4.68	5	122	72.880157	62.2048
6619142	4.68	5.04	147	77.532501	58.3088
6619143	4.68	5.08	186	85.038689	53.366402
6619144	4.68	5.12	188	81.034576	46.048
6619145	4.68	5.16	186	73.813782	38.003201
6619146	4.68	5.2	255	104.20734	57.335999
6619147	4.68	5.24	258	105.37385	58.863998
6619148	4.68	5.28	170	54.604095	21.4848
6619149	4.68	5.32	165	51.228039	19.176001
6619150	4.68	5.36	159	49.167332	18.1936
6619151	4.68	5.4	154	48.720772	18.327999
6619152	4.68	5.44	150	49.658947	19.361601
6619153	4.68	5.48	147	51.928902	21.203199
6619155	4.68	5.56	243	129.09261	89.127998
6619156	4.68	5.6	257	127.25648	83.0112
6619157	4.68	5.64	267	124.83909	76.934402
6619158	4.68	5.68	276	123.72148	72.865601
6619159	4.68	5.72	271	115.44196	65.028801
6619160	4.68	5.76	270	109.92471	58.953602
6619161	4.68	5.8	270	106.49425	55.32
6619162	4.68	5.84	269	102.16472	50.948799
6619163	4.68	5.88	274	102.4071	50.228802
6619164	4.68	5.92	286	103.2551	48.728001
6619165	4.68	5.96	531	494.51569	934.56158
6619166	4.68	6	505	480.48798	926.31842
6619167	4.68	6.04	271	98.462234	47.096001
6619168	4.68	6.08	265	98.019562	47.945599
6619169	4.68	6.12	264	100.35928	50.799999
6619170	4.68	6.16	263	103.26722	54.388802
6619171	4.68	6.2	259	105.16183	57.756802
6619172	4.68	6.24	254	107.08556	61.292801
6619173	4.68	6.28	249	110.68029	66.848
6619174	4.68	6.32	246	117.08631	75.289597
6619175	4.68	6.36	245	123.35952	82.472
6619176	4.68	6.4	244	131.17125	91.638397
6619179	4.68	6.52	85	20.604757	5.8031998
6619180	4.68	6.56	86	18.7687	4.8720002
6619181	4.68	6.6	92	18.73526	4.5535998
6619182	4.68	6.64	178	68.29129	40.9072
6619183	4.68	6.68	460	492.63138	909.49438
6619184	4.68	6.72	214	95.186333	63.534401
6619185	4.68	6.76	108	28.651815	10.8672
6619186	4.68	6.8	112	35.156937	16.0336
6619187	4.68	6.84	114	41.505768	21.865601
6684676	4.72	4.96	65	35.133587	30.753599
6684677	4.72	5	99	66.120819	64.288002
6684678	4.72	5.04	126	81.993675	75.2528
6684679	4.72	5.08	184	98.092308	75.619202
6684680	4.72	5.12	220	102.6207	69.431999
6684681	4.72	5.16	229	99.171417	62.3456
6684682	4.72	5.2	275	123.76847	78.659203
6684683	4.72	5.24	276	120.74655	74.398399
6684684	4.72	5.28	193	64.193718	28.673599
6684685	4.72	5.32	181	55.958279	22.028799
6684686	4.72	5.36	172	50.440639	18.030399
6684687	4.72	5.4	164	47.884727	16.809601
6684688	4.72	5.44	154	46.856709	17.003201
6684689	4.72	5.48	147	48.212299	18.5152
6684691	4.72	5.56	250	127.4764	85.569603
6684692	4.72	5.6	274	131.18167	82.865601
6684693	4.72	5.64	284	129.80994	78.926399
6684694	4.72	5.68	279	121.1924	70.676804
6684695	4.72	5.72	275	113.68239	63.4464
6684696	4.72	5.76	278	110.60752	59.510399
6684697	4.72	5.8	276	105.55979	54.476799
6684698	4.72	5.84	276	102.26431	50.916801
6684699	4.72	5.88	282	101.94955	49.4608
6684700	4.72	5.92	304	110.66743	53.161598
6684701	4.72	5.96	524	498.63336	962.88159
6684702	4.72	6	498	477.83334	944.90082
6684703	4.72	6.04	281	99.655411	47.3936
6684704	4.72	6.08	273	98.293877	47.694401
6684705	4.72	6.12	272	101.05534	50.956799
6684706	4.72	6.16	267	101.45684	52.662399
6684707	4.72	6.2	267	105.67683	57.439999
6684708	4.72	6.24	265	109.35533	62.212799
6684709	4.72	6.28	261	112.79687	67.167999
6684710	4.72	6.32	251	115.44904	72.878403
6684711	4.72	6.36	244	118.9511	78.155197
6684712	4.72	6.4	243	126.9421	87.222397
6684715	4.72	6.52	88	19.925976	5.2783999
6684716	4.72	6.56	91	18.500883	4.4928002
6684717	4.72	6.6	111	23.400408	6.1135998
6684718	4.72	6.64	215	99.329002	70.584
6684719	4.72	6.68	462	505.23071	939.67358
6684720	4.72	6.72	257	142.36018	120.2928
6684721	4.72	6.76	144	49.295589	26.784
6684722	4.72	6.8	140	57.718628	38.499199
6684723	4.72	6.84	144	67.546402	49.398399
6750216	4.76	5.12	241	126.05138	99.3312
6750217	4.76	5.16	260	124.89553	90.249603
6750218	4.76	5.2	301	149.76447	107.1792
6750219	4.76	5.24	310	151.97447	107.1696
6750220	4.76	5.28	240	98.890892	60.124802
6750221	4.76	5.32	234	91.720634	52.326401
6750222	4.76	5.36	221	80.477577	41.3344
6750223	4.76	5.4	203	66.210129	28.233601
6750224	4.76	5.44	177	51.461433	17.900801
6750225	4.76	5.48	153	46.268379	16.571199
6750227	4.76	5.56	292	146.60869	98.015999
6750228	4.76	5.6	300	142.25043	90.667198
6750229	4.76	5.64	293	132.57094	81.751999
6750230	4.76	5.68	289	124.36207	73.528
6750231	4.76	5.72	286	117.16612	65.848
6750232	4.76	5.76	283	110.3746	58.919998
6750233	4.76	5.8	281	105.49039	54.054401
6750234	4.76	5.84	282	101.87502	49.788799
6750235	4.76	5.88	290	103.27867	49.473598
6750236	4.76	5.92	318	118.70315	59.260799
6750237	4.76	5.96	524	506.61371	993.6944
6750238	4.76	6	501	485.95761	974.85602
6750239	4.76	6.04	291	102.16702	48.129601
6750240	4.76	6.08	281	99.622826	47.982399
6750241	4.76	6.12	276	100.24689	49.9408
6750242	4.76	6.16	279	105.59521	55.254398
6750243	4.76	6.2	278	108.91234	59.006401
6750244	4.76	6.24	276	113.43774	64.968002
6750245	4.76	6.28	277	119.35275	71.499199
6750246	4.76	6.32	275	124.84217	78.371201
6750247	4.76	6.36	265	127.31407	84.0336
6750248	4.76	6.4	249	130.39983	91.5056
6750251	4.76	6.52	90	19.351294	4.9152002
6750252	4.76	6.56	119	27.59627	8.1440001
6750253	4.76	6.6	155	47.836914	21.5888
6750254	4.76	6.64	279	157.22244	130.89439
6750255	4.76	6.68	492	547.95569	1007.3264
6750256	4.76	6.72	323	235.73404	273.04001
6750257	4.76	6.76	198	94.422012	69.400002
6750258	4.76	6.8	177	88.234642	69.0448
6750259	4.76	6.84	170	93.665993	79.620796
6815752	4.8	5.12	263	159.85904	149.56799
6815753	4.8	5.16	296	170.63861	152.12959
6815754	4.8	5.2	337	199.5562	175.5152
6815755	4.8	5.24	356	208.22437	179.6304
6815756	4.8	5.28	305	162.67145	133.48
6815757	4.8	5.32	297	154.84575	123.48
6815758	4.8	5.36	308	157.63011	120.4064
6815759	4.8	5.4	322	161.47871	117.9776
6815760	4.8	5.44	338	168.22293	117.9712
6815761	4.8	5.48	365	178.1993	118.4832
6815762	4.8	5.52	372	176.33803	112.5472
6815763	4.8	5.56	337	158.6853	100.2336
6815764	4.8	5.6	308	140.68845	87.193604
6815765	4.8	5.64	295	128.88879	77.203201
6815766	4.8	5.68	289	121.40872	70.515198
6815767	4.8	5.72	284	114.04677	63.563202
6815768	4.8	5.76	282	108.58732	57.982399
6815769	4.8	5.8	284	105.49833	53.987202
6815770	4.8	5.84	287	103.8661	51.465599
6815771	4.8	5.88	292	103.55003	49.675201
6815772	4.8	5.92	331	131.87375	73.582397
6815773	4.8	5.96	519	512.55774	1024.6016
6815774	4.8	6	500	493.67084	1005.7088
6815775	4.8	6.04	299	106.83577	51.619202
6815776	4.8	6.08	285	100.41935	48.195202
6815777	4.8	6.12	282	102.10297	50.886398
6815778	4.8	6.16	280	104.44841	54.1008
6815779	4.8	6.2	281	108.43563	58.246399
6815780	4.8	6.24	280	112.68504	63.363201
6815781	4.8	6.28	282	118.8515	69.857597
6815782	4.8	6.32	284	125.54445	77.057602
6815783	4.8	6.36	289	133.24413	84.452797
6815784	4.8	6.4	296	142.41209	93.569603
6815785	4.8	6.44	288	148.97034	102.744
6815786	4.8	6.48	275	147.69745	107.12
6815787	4.8	6.52	274	144.17676	108.08
6815788	4.8	6.56	266	143.27884	112.5472
6815789	4.8	6.6	278	154.35132	125.0736
6815790	4.8	6.64	370	263.66269	266.16479
6815791	4.8	6.68	542	619.04669	1116.88
6815792	4.8	6.72	398	358.71567	509.4144
6815793	4.8	6.76	252	156.59021	147.0448
6815794	4.8	6.8	217	138.35579	136.9872
6815795	4.8	6.84	208	138.56532	141.552
6881288	4.84	5.12	270	162.44919	150.7632
6881289	4.84	5.16	296	171.38646	153.6528
6881290	4.84	5.2	338	200.93681	178.056
6881291	4.84	5.24	354	208.82271	182.0912
6881292	4.84	5.28	310	165.11208	135.60001
6881293	4.84	5.32	309	162.0493	129.38721
6881294	4.84	5.36	316	163.07828	125.2048
6881295	4.84	5.4	336	170.44125	124.5024
6881296	4.84	5.44	354	175.2309	121.04
6881297	4.84	5.48	376	178.02142	115.3264
6881298	4.84	5.52	354	165.15269	104.392
6881299	4.84	5.56	318	147.57974	92.110397
6881300	4.84	5.6	307	138.2617	83.655998
6881301	4.84	5.64	299	130.10788	76.228798
6881302	4.84	5.68	295	123.26687	69.662399
6881303	4.84	5.72	289	116.03209	63.348801
6881304	4.84	5.76	288	110.99865	58.1632
6881305	4.84	5.8	289	108.04501	55.001598
6881306	4.84	5.84	289	105.15712	51.9744
6881307	4.84	5.88	297	107.43253	52.558399
6881308	4.84	5.92	334	139.45978	83.872002
6881309	4.84	5.96	513	518.62866	1056.0192
6881310	4.84	6	493	497.91345	1034.64
6881311	4.84	6.04	302	110.50415	55.030399
6881312	4.84	6.08	284	99.370766	47.097599
6881313	4.84	6.12	281	100.59311	49.2896
6881314	4.84	6.16	278	102.07783	51.580799
6881315	4.84	6.2	278	105.88176	55.756802
6881316	4.84	6.24	279	110.23824	60.051201
6881317	4.84	6.28	279	115.27534	65.700798
6881318	4.84	6.32	282	121.21204	71.260803
